0.00050292404534,0.999606674323,0.000167641348447,0.0280347916556,0.0,0.000515819533682,
0.000600160720406,0.999999795554,0.000156041787305,0.0,0.0,0.000156041787305,
0.000176214716356,0.9999999664,4.17350644e-05,0.0,0.0,0.000185489175111,
0.000225799983196,0.999999959542,2.982263929e-05,0.0,0.0,0.000170415081657,
8.27401153276e-05,0.999999988854,3.8415053545e-05,0.0,0.0,0.000118200164754,
0.000130015247897,0.99999998046,4.91949586637e-05,0.0,0.0,0.000140557024753,
0.000305892472168,0.999999947739,3.12135175682e-05,0.0,0.0,9.98832562182e-05,
0.000248041886428,0.999999945278,4.29303264971e-05,0.0,0.0,0.000214651632486,
0.000647202407432,0.955792690795,0.000292284958195,0.294038667944,0.0,0.0010438748507,
0.000263268307473,0.999473056148,8.14878094559e-05,0.0324572213356,0.0,0.000250731721403,
0.000131924233232,0.999999949981,3.56551981709e-05,0.0,0.0,0.000285241585367,
0.00021231871869,0.999999933158,9.2004778099e-05,0.0,0.0,0.00028309162492,
0.000188105198008,0.999999946557,0.000106320329309,0.0,0.0,0.000245354606097,
0.000156083087927,0.999999956367,5.85311579727e-05,0.0,0.0,0.000243879824886,
0.000328482701448,0.999999888019,9.03327428983e-05,0.0,0.0,0.000328482701448,
0.00013850020204,0.999999973475,1.62941414164e-05,0.0,0.0,0.000183309090935,
0.000141437910042,0.999999969097,5.09176476152e-05,0.0,0.0,0.000198013074059,
0.000171284196677,0.99999996125,4.81736803154e-05,0.0,0.0,0.000214105245846,
0.00131546747958,0.99999760744,0.000242322956765,0.0,0.0,0.00173087826261,
0.000147172068024,0.999999976162,4.79164872637e-05,0.0,0.0,0.00015401728049,
0.000206692694892,0.999999927159,8.2677077957e-05,0.0,0.0,0.000310039042339,
0.000178721541888,0.999999981395,2.9786923648e-05,0.0,0.0,6.61931636623e-05,
0.000455462184319,0.999999758685,6.50660263313e-05,0.0,0.0,0.00052052821065,
0.000367349223728,0.999847699942,5.98010364209e-05,0.0,0.0174448166245,0.000341720208119,
0.000541209807701,0.999999782822,8.25574282934e-05,0.0,0.0,0.000366921903526,
0.000258241820787,0.999999947846,5.99489941112e-05,0.0,0.0,0.000184458443419,
0.000112897663108,0.999999963951,5.34778404195e-05,0.0,0.0,0.000237679290753,
0.00029964871456,0.99999989814,5.54905026963e-05,0.0,0.0,0.000332943016178,
0.000106191795576,0.999999970337,2.4505798979e-05,0.0,0.0,0.000217829324258,
0.000253405445245,0.999999945414,4.65438572899e-05,0.0,0.0,0.000206861587955,
0.000120602587881,0.999999953574,6.29230893292e-05,0.0,0.0,0.000272666720427,
7.51837289467e-05,0.999999982788,3.75918644734e-05,0.0,0.0,0.000165404203683,
0.00011629632892,0.999993366938,3.35967172435e-05,0.0,0.00363878291375,0.000103374514595,
0.00050040848608,0.999999638299,0.000166802828693,0.0,0.0,0.000667211314773,
7.06232822758e-05,0.999999995832,3.21014919435e-05,0.0,0.0,4.81522379153e-05,
0.000198014893961,0.999999966364,2.88771720359e-05,0.0,0.0,0.000165012411634,
0.000106490869279,0.999999972472,5.07099377521e-05,0.0,0.0,0.000202839751009,
3.4920629023e-05,0.999999998198,1.65413505898e-05,0.0,0.0,4.59481960829e-05,
0.000368372204736,0.999999823141,0.000118829743463,0.0,0.0,0.00045155302516,
0.000180806618357,0.999999971282,4.52016545892e-05,0.0,0.0,0.000150672181964,
6.10386410625e-05,0.999999994504,9.84494210686e-06,0.0,0.0,8.4666502119e-05,
0.000598829282904,0.999999707787,0.000146882654297,0.0,0.0,0.000451946628607,
0.000138738741632,0.99999994578,7.51501517174e-05,0.0,0.0,0.000289039045067,
0.000517762303026,0.999999772117,9.50991985149e-05,0.0,0.0,0.000422663104511,
